32P
Cross Section 32, Proposed
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
%-1275.00
 385.00    2.643   12.806   13.076   13.069    0.001    0.032    0.032    0.032
 390.00    2.512   12.355   12.607   12.601    0.001    0.031    0.031    0.031
 395.00    2.392   11.935   12.173   12.167    0.001    0.030    0.030    0.030
 400.00    2.280   11.545   11.768   11.763    0.001    0.029    0.029    0.029
 405.00    2.176   11.180   11.390   11.385    0.001    0.028    0.028    0.028
 410.00    2.080   10.839   11.037   11.032    0.001    0.027    0.027    0.027
 415.00    1.991   10.518   10.705   10.701    0.001    0.026    0.026    0.026
 420.00    1.907   10.216   10.392   10.389    0.000    0.025    0.025    0.025
 425.00    1.830    9.930   10.097   10.094    0.000    0.024    0.024    0.024
 430.00    1.757    9.660    9.819    9.816    0.000    0.024    0.024    0.024
 435.00    1.690    9.405    9.555    9.552    0.000    0.023    0.023    0.023
 440.00    1.626    9.162    9.305    9.302    0.000    0.022    0.022    0.022
 445.00    1.566    8.930    9.067    9.064    0.000    0.022    0.022    0.022
 450.00    1.510    8.710    8.840    8.838    0.000    0.021    0.021    0.021
 455.00    1.458    8.500    8.624    8.622    0.000    0.021    0.021    0.021
 460.00    1.408    8.299    8.418    8.416    0.000    0.020    0.020    0.020
