Underground Proposed
Post-Project, Mile 7.65 to Mile 7.88
UND_P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  87.00    3.496    4.724    5.876    5.860    0.003    0.036    0.036    0.036
  88.00    3.452    4.601    5.752    5.736    0.003    0.035    0.036    0.036
  89.00    3.409    4.482    5.631    5.616    0.003    0.035    0.035    0.035
  90.00    3.366    4.368    5.515    5.500    0.002    0.035    0.035    0.035
  91.00    3.324    4.257    5.401    5.387    0.002    0.034    0.034    0.034
  92.00    3.281    4.150    5.291    5.277    0.002    0.034    0.034    0.034
  93.00    3.240    4.047    5.184    5.170    0.002    0.034    0.034    0.034
  94.00    3.198    3.947    5.080    5.067    0.002    0.033    0.033    0.033
  95.00    3.157    3.851    4.980    4.967    0.002    0.033    0.033    0.033
  96.00    3.117    3.757    4.882    4.869    0.002    0.032    0.033    0.032
  97.00    3.076    3.667    4.787    4.774    0.002    0.032    0.032    0.032
  98.00    3.037    3.580    4.694    4.682    0.002    0.032    0.032    0.032
  99.00    2.998    3.495    4.605    4.593    0.002    0.031    0.031    0.031
 100.00    2.959    3.413    4.517    4.506    0.002    0.031    0.031    0.031
 101.00    2.921    3.334    4.432    4.421    0.002    0.031    0.031    0.031
 102.00    2.883    3.257    4.350    4.339    0.002    0.030    0.030    0.030
 103.00    2.846    3.183    4.269    4.259    0.002    0.030    0.030    0.030
 104.00    2.809    3.111    4.191    4.181    0.002    0.030    0.030    0.030
 105.00    2.773    3.041    4.115    4.105    0.001    0.029    0.029    0.029
 106.00    2.737    2.973    4.041    4.031    0.001    0.029    0.029    0.029
 107.00    2.702    2.907    3.969    3.960    0.001    0.029    0.029    0.029
 108.00    2.667    2.843    3.899    3.890    0.001    0.028    0.028    0.028
 109.00    2.633    2.782    3.830    3.821    0.001    0.028    0.028    0.028
 110.00    2.599    2.722    3.763    3.755    0.001    0.028    0.028    0.028
 111.00    2.566    2.663    3.698    3.690    0.001    0.028    0.028    0.028
 112.00    2.534    2.607    3.635    3.627    0.001    0.027    0.027    0.027
 113.00    2.501    2.552    3.573    3.565    0.001    0.027    0.027    0.027
 114.00    2.470    2.498    3.513    3.505    0.001    0.027    0.027    0.027
 115.00    2.439    2.447    3.454    3.447    0.001    0.026    0.026    0.026
 116.00    2.408    2.396    3.397    3.390    0.001    0.026    0.026    0.026
 117.00    2.378    2.347    3.341    3.334    0.001    0.026    0.026    0.026
 118.00    2.348    2.300    3.286    3.280    0.001    0.025    0.025    0.025
 119.00    2.318    2.254    3.233    3.226    0.001    0.025    0.025    0.025
 120.00    2.290    2.209    3.181    3.175    0.001    0.025    0.025    0.025
 121.00    2.261    2.165    3.130    3.124    0.001    0.025    0.025    0.025
 122.00    2.233    2.122    3.081    3.075    0.001    0.024    0.024    0.024
 123.00    2.206    2.081    3.032    3.026    0.001    0.024    0.024    0.024
 124.00    2.179    2.041    2.985    2.979    0.001    0.024    0.024    0.024
 125.00    2.152    2.001    2.939    2.933    0.001    0.024    0.024    0.024
 126.00    2.126    1.963    2.894    2.888    0.001    0.023    0.023    0.023
 127.00    2.100    1.926    2.849    2.844    0.001    0.023    0.023    0.023
 128.00    2.074    1.890    2.806    2.801    0.001    0.023    0.023    0.023
 129.00    2.049    1.855    2.764    2.759    0.001    0.023    0.023    0.023
 130.00    2.025    1.820    2.723    2.718    0.001    0.022    0.022    0.022
 131.00    2.001    1.787    2.682    2.677    0.001    0.022    0.022    0.022
 132.00    1.977    1.754    2.643    2.638    0.001    0.022    0.022    0.022
 133.00    1.953    1.722    2.604    2.600    0.001    0.022    0.022    0.022
 134.00    1.930    1.691    2.566    2.562    0.001    0.021    0.021    0.021
 135.00    1.907    1.661    2.529    2.525    0.001    0.021    0.021    0.021
 136.00    1.885    1.632    2.493    2.489    0.001    0.021    0.021    0.021
 137.00    1.863    1.603    2.458    2.454    0.001    0.021    0.021    0.021
 138.00    1.841    1.575    2.423    2.419    0.001    0.021    0.021    0.021
 139.00    1.820    1.548    2.389    2.385    0.001    0.020    0.020    0.020
 140.00    1.799    1.521    2.356    2.352    0.001    0.020    0.020    0.020
 141.00    1.778    1.495    2.323    2.319    0.001    0.020    0.020    0.020
 142.00    1.758    1.469    2.291    2.287    0.001    0.020    0.020    0.020
 143.00    1.738    1.445    2.260    2.256    0.001    0.019    0.019    0.019
 144.00    1.718    1.420    2.229    2.226    0.001    0.019    0.019    0.019
 145.00    1.699    1.397    2.199    2.196    0.001    0.019    0.019    0.019
 146.00    1.680    1.373    2.170    2.166    0.001    0.019    0.019    0.019
 147.00    1.661    1.351    2.141    2.138    0.001    0.019    0.019    0.019
 148.00    1.642    1.329    2.113    2.109    0.001    0.018    0.018    0.018
 149.00    1.624    1.307    2.085    2.082    0.001    0.018    0.018    0.018
 150.00    1.606    1.286    2.058    2.055    0.001    0.018    0.018    0.018
