Underground Cross Section
Post-Project, Mile 7.65 to Mile 7.88
XC_UND.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 135.00    9.562    7.966   12.445   12.425    0.008    0.212    0.212    0.212
 136.00    9.451    7.824   12.269   12.249    0.008    0.210    0.210    0.210
 137.00    9.341    7.685   12.096   12.077    0.008    0.207    0.207    0.207
 138.00    9.233    7.551   11.927   11.909    0.007    0.205    0.205    0.205
 139.00    9.127    7.419   11.762   11.744    0.007    0.203    0.203    0.203
 140.00    9.022    7.291   11.599   11.582    0.007    0.201    0.201    0.201
 141.00    8.919    7.165   11.441   11.423    0.007    0.199    0.199    0.199
 142.00    8.817    7.043   11.285   11.268    0.007    0.197    0.197    0.197
 143.00    8.717    6.923   11.132   11.116    0.007    0.195    0.195    0.195
 144.00    8.619    6.807   10.983   10.967    0.007    0.193    0.193    0.193
 145.00    8.522    6.693   10.836   10.821    0.007    0.191    0.191    0.191
 146.00    8.427    6.582   10.692   10.677    0.007    0.189    0.189    0.189
 147.00    8.333    6.473   10.552   10.537    0.006    0.187    0.187    0.187
 148.00    8.240    6.367   10.413   10.399    0.006    0.185    0.185    0.185
 149.00    8.149    6.263   10.278   10.264    0.006    0.183    0.183    0.183
 150.00    8.060    6.161   10.145   10.131    0.006    0.181    0.181    0.181
